index,Latitude,Longitude,Time,Rain,Sea_Level_Pressure,Temperature,Time_Index
70756,30.0,75.0,1999-11-19,0.0,101672.0,299.22,322
511677,23.80920029,70.0,1999-11-19,0.0,101672.0,301.2,322
407945,27.5,78.75,1999-11-19,0.0,101672.0,296.59998,322
615409,23.80920029,78.75,1999-11-19,0.0,101672.0,294.47,322
200271,27.5,77.5,1999-11-19,0.0,101580.0,297.4,322
226174,25.0,70.0,1999-11-19,0.0,101512.0,302.3,322
148465,27.5,72.5,1999-11-19,0.0,101485.0,299.7,322
96659,30.0,77.5,1999-11-19,0.0,101677.0,294.72,322
356079,30.0,78.75,1999-11-19,0.0,101677.0,287.3,322
563543,23.80920029,75.0,1999-11-19,0.0,101677.0,297.16998,322
252077,25.0,72.5,1999-11-19,0.0,101612.0,300.8,322
382012,27.5,69.375,1999-11-19,0.0,101612.0,300.16998,322
303883,25.0,77.5,1999-11-19,0.0,101517.0,295.87,322
277980,25.0,75.0,1999-11-19,0.0,101652.0,297.49,322
226175,25.0,70.0,1999-11-20,0.0,101445.0,302.24,323
44854,30.0,72.5,1999-11-20,0.0,101680.0,300.37,323
537611,23.80920029,72.5,1999-11-20,0.0,101680.0,299.66998,323
459812,25.0,78.75,1999-11-20,0.0,101680.0,295.99,323
200272,27.5,77.5,1999-11-20,0.0,101627.0,297.32,323
96660,30.0,77.5,1999-11-20,0.0,101800.0,294.7,323
433879,25.0,69.375,1999-11-20,0.0,101800.0,302.09998,323
382013,27.5,69.375,1999-11-20,0.0,101800.0,300.09998,323
407946,27.5,78.75,1999-11-20,0.0,101800.0,296.49,323
70757,30.0,75.0,1999-11-20,0.0,101812.0,299.2,323
174369,27.5,75.0,1999-11-20,0.0,101435.0,298.16998,323
563544,23.80920029,75.0,1999-11-20,0.0,101435.0,297.09998,323
148466,27.5,72.5,1999-11-20,0.0,101522.0,299.64,323
303884,25.0,77.5,1999-11-20,0.0,101492.0,295.8,323
511678,23.80920029,70.0,1999-11-20,0.0,101492.0,301.2,323
122563,27.5,70.0,1999-11-20,0.0,101645.0,300.59998,323
252078,25.0,72.5,1999-11-20,0.0,101535.0,300.8,323
18951,30.0,70.0,1999-11-20,0.0,101732.0,299.07,323
356080,30.0,78.75,1999-11-20,0.0,101732.0,287.24,323
330147,30.0,69.375,1999-11-20,0.0,101732.0,298.37,323
615410,23.80920029,78.75,1999-11-20,0.0,101732.0,294.4,323
589477,23.80920029,77.5,1999-11-20,0.0,101732.0,295.3,323
485745,23.80920029,69.375,1999-11-20,0.0,101732.0,301.8,323
277981,25.0,75.0,1999-11-20,0.0,101590.0,297.4,323
459813,25.0,78.75,1999-11-21,0.0,101590.0,295.9,324
511679,23.80920029,70.0,1999-11-21,0.0,101590.0,301.12,324
122564,27.5,70.0,1999-11-21,0.0,101615.0,300.55,324
615411,23.80920029,78.75,1999-11-21,0.0,101615.0,294.4,324
277982,25.0,75.0,1999-11-21,0.0,101685.0,297.4,324
96661,30.0,77.5,1999-11-21,0.0,101775.0,294.7,324
18952,30.0,70.0,1999-11-21,0.0,101555.0,298.99,324
252079,25.0,72.5,1999-11-21,0.0,101610.0,300.7,324
433880,25.0,69.375,1999-11-21,0.0,101610.0,302.09998,324
200273,27.5,77.5,1999-11-21,0.0,101632.0,297.3,324
485746,23.80920029,69.375,1999-11-21,0.0,101632.0,301.7,324
382014,27.5,69.375,1999-11-21,0.0,101632.0,300.05,324
70758,30.0,75.0,1999-11-21,0.0,101705.0,299.12,324
148467,27.5,72.5,1999-11-21,0.0,101557.0,299.59998,324
303885,25.0,77.5,1999-11-21,0.0,101575.0,295.8,324
407947,27.5,78.75,1999-11-21,0.0,101575.0,296.49,324
356081,30.0,78.75,1999-11-21,0.0,101575.0,287.2,324
226176,25.0,70.0,1999-11-21,0.0,101470.0,302.2,324
589478,23.80920029,77.5,1999-11-21,0.0,101470.0,295.22,324
563545,23.80920029,75.0,1999-11-21,0.0,101470.0,297.09998,324
174370,27.5,75.0,1999-11-21,0.0,101490.0,298.09998,324
537612,23.80920029,72.5,1999-11-21,0.0,101490.0,299.59998,324
330148,30.0,69.375,1999-11-21,0.0,101490.0,298.3,324
44855,30.0,72.5,1999-11-21,0.0,101600.0,300.3,324
330149,30.0,69.375,1999-11-22,0.0,101600.0,298.22,325
252080,25.0,72.5,1999-11-22,0.0,101682.0,300.7,325
615412,23.80920029,78.75,1999-11-22,0.0,101682.0,294.3,325
174371,27.5,75.0,1999-11-22,0.0,101540.0,298.05,325
18953,30.0,70.0,1999-11-22,0.0,101757.0,298.91998,325
200274,27.5,77.5,1999-11-22,0.0,101730.0,297.24,325
44856,30.0,72.5,1999-11-22,0.0,101737.0,300.22,325
70759,30.0,75.0,1999-11-22,0.0,101875.0,299.09998,325
407948,27.5,78.75,1999-11-22,0.0,101875.0,296.47,325
148468,27.5,72.5,1999-11-22,0.0,101630.0,299.49,325
277983,25.0,75.0,1999-11-22,0.0,101760.0,297.34998,325
459814,25.0,78.75,1999-11-22,0.0,101760.0,295.9,325
382015,27.5,69.375,1999-11-22,0.0,101760.0,299.99,325
303886,25.0,77.5,1999-11-22,0.0,101617.0,295.7,325
563546,23.80920029,75.0,1999-11-22,0.0,101617.0,297.09998,325
96662,30.0,77.5,1999-11-22,0.0,102020.0,294.64,325
226177,25.0,70.0,1999-11-22,0.0,101530.0,302.16998,325
589479,23.80920029,77.5,1999-11-22,0.0,101530.0,295.2,325
122565,27.5,70.0,1999-11-22,0.0,101752.0,300.49,325
511680,23.80920029,70.0,1999-11-22,0.0,101752.0,301.09998,325
433881,25.0,69.375,1999-11-22,0.0,101752.0,301.99,325
485747,23.80920029,69.375,1999-11-22,0.0,101752.0,301.7,325
537613,23.80920029,72.5,1999-11-22,0.0,101752.0,299.59998,325
356082,30.0,78.75,1999-11-22,0.0,101752.0,287.2,325
252081,25.0,72.5,1999-11-23,0.0,101827.0,300.59998,326
330150,30.0,69.375,1999-11-23,0.0,101827.0,298.16998,326
277984,25.0,75.0,1999-11-23,0.0,101855.0,297.3,326
18954,30.0,70.0,1999-11-23,0.0,102040.0,298.9,326
122566,27.5,70.0,1999-11-23,0.0,102012.0,300.41998,326
303887,25.0,77.5,1999-11-23,0.0,101647.0,295.7,326
563547,23.80920029,75.0,1999-11-23,0.0,101647.0,296.99,326
382016,27.5,69.375,1999-11-23,0.0,101647.0,299.95,326
356083,30.0,78.75,1999-11-23,0.0,101647.0,287.16998,326
70760,30.0,75.0,1999-11-23,0.0,101925.0,299.07,326
433882,25.0,69.375,1999-11-23,0.0,101925.0,301.99,326
200275,27.5,77.5,1999-11-23,0.0,101685.0,297.2,326
44857,30.0,72.5,1999-11-23,0.0,101987.0,300.2,326
96663,30.0,77.5,1999-11-23,0.0,101890.0,294.59998,326
615413,23.80920029,78.75,1999-11-23,0.0,101890.0,294.3,326
589480,23.80920029,77.5,1999-11-23,0.0,101890.0,295.2,326
174372,27.5,75.0,1999-11-23,0.0,101700.0,297.99,326
537614,23.80920029,72.5,1999-11-23,0.0,101700.0,299.52002,326
148469,27.5,72.5,1999-11-23,0.0,101895.0,299.45,326
485748,23.80920029,69.375,1999-11-23,0.0,101895.0,301.64,326
511681,23.80920029,70.0,1999-11-23,0.0,101895.0,301.09998,326
226178,25.0,70.0,1999-11-23,0.0,101695.0,302.09998,326
407949,27.5,78.75,1999-11-23,0.0,101695.0,296.4,326
459815,25.0,78.75,1999-11-23,0.0,101695.0,295.87,326
407950,27.5,78.75,1999-11-24,0.0,101695.0,296.4,327
148470,27.5,72.5,1999-11-24,0.0,101690.0,299.4,327
226179,25.0,70.0,1999-11-24,0.0,101542.0,302.09998,327
303888,25.0,77.5,1999-11-24,0.0,101502.0,295.62,327
70761,30.0,75.0,1999-11-24,0.0,101627.0,298.99,327
615414,23.80920029,78.75,1999-11-24,0.0,101627.0,294.3,327
537615,23.80920029,72.5,1999-11-24,0.0,101627.0,299.49,327
589481,23.80920029,77.5,1999-11-24,0.0,101627.0,295.2,327
356084,30.0,78.75,1999-11-24,0.0,101627.0,287.09998,327
485749,23.80920029,69.375,1999-11-24,0.0,101627.0,301.59998,327
511682,23.80920029,70.0,1999-11-24,0.0,101627.0,300.99,327
122567,27.5,70.0,1999-11-24,0.0,101785.0,300.4,327
459816,25.0,78.75,1999-11-24,0.0,101785.0,295.8,327
96664,30.0,77.5,1999-11-24,0.0,101657.0,294.59998,327
18955,30.0,70.0,1999-11-24,0.0,101712.0,298.8,327
330151,30.0,69.375,1999-11-24,0.0,101712.0,298.09998,327
174373,27.5,75.0,1999-11-24,0.0,101507.0,297.91998,327
252082,25.0,72.5,1999-11-24,0.0,101660.0,300.59998,327
563548,23.80920029,75.0,1999-11-24,0.0,101660.0,296.99,327
200276,27.5,77.5,1999-11-24,0.0,101472.0,297.2,327
433883,25.0,69.375,1999-11-24,0.0,101472.0,301.95,327
44858,30.0,72.5,1999-11-24,0.0,101670.0,300.09998,327
382017,27.5,69.375,1999-11-24,0.0,101670.0,299.9,327
277985,25.0,75.0,1999-11-24,0.0,101695.0,297.3,327
303889,25.0,77.5,1999-11-25,0.0,101275.0,295.59998,328
70762,30.0,75.0,1999-11-25,0.0,101497.0,298.99,328
277986,25.0,75.0,1999-11-25,0.0,101522.0,297.2,328
407951,27.5,78.75,1999-11-25,0.0,101522.0,296.4,328
174374,27.5,75.0,1999-11-25,0.0,101277.0,297.9,328
511683,23.80920029,70.0,1999-11-25,0.0,101277.0,300.99,328
18956,30.0,70.0,1999-11-25,0.0,101515.0,298.77002,328
485750,23.80920029,69.375,1999-11-25,0.0,101515.0,301.59998,328
148471,27.5,72.5,1999-11-25,0.0,101437.0,299.32,328
589482,23.80920029,77.5,1999-11-25,0.0,101437.0,295.09998,328
382018,27.5,69.375,1999-11-25,0.0,101437.0,299.82,328
356085,30.0,78.75,1999-11-25,0.0,101437.0,287.09998,328
252083,25.0,72.5,1999-11-25,0.0,101467.0,300.52002,328
563549,23.80920029,75.0,1999-11-25,0.0,101467.0,296.99,328
226180,25.0,70.0,1999-11-25,0.0,101335.0,301.99,328
96665,30.0,77.5,1999-11-25,0.0,101487.0,294.59998,328
200277,27.5,77.5,1999-11-25,0.0,101252.0,297.12,328
537616,23.80920029,72.5,1999-11-25,0.0,101252.0,299.49,328
44859,30.0,72.5,1999-11-25,0.0,101492.0,300.09998,328
615415,23.80920029,78.75,1999-11-25,0.0,101492.0,294.27002,328
433884,25.0,69.375,1999-11-25,0.0,101492.0,301.9,328
330152,30.0,69.375,1999-11-25,0.0,101492.0,298.02002,328
122568,27.5,70.0,1999-11-25,0.0,101532.0,300.3,328
459817,25.0,78.75,1999-11-25,0.0,101532.0,295.8,328
277987,25.0,75.0,1999-11-26,0.0,101615.0,297.2,329
330153,30.0,69.375,1999-11-26,0.0,101615.0,297.95,329
122569,27.5,70.0,1999-11-26,0.0,101587.0,300.27002,329
18957,30.0,70.0,1999-11-26,0.0,101540.0,298.7,329
407952,27.5,78.75,1999-11-26,0.0,101540.0,296.32,329
44860,30.0,72.5,1999-11-26,0.0,101535.0,299.99,329
615416,23.80920029,78.75,1999-11-26,0.0,101535.0,294.2,329
148472,27.5,72.5,1999-11-26,0.0,101472.0,299.27002,329
537617,23.80920029,72.5,1999-11-26,0.0,101472.0,299.47,329
589483,23.80920029,77.5,1999-11-26,0.0,101472.0,295.09998,329
70763,30.0,75.0,1999-11-26,0.0,101595.0,298.95,329
252084,25.0,72.5,1999-11-26,0.0,101557.0,300.49,329
200278,27.5,77.5,1999-11-26,0.0,101400.0,297.09998,329
433885,25.0,69.375,1999-11-26,0.0,101400.0,301.84998,329
96666,30.0,77.5,1999-11-26,0.0,101582.0,294.59998,329
382019,27.5,69.375,1999-11-26,0.0,101582.0,299.8,329
563550,23.80920029,75.0,1999-11-26,0.0,101582.0,296.99,329
303890,25.0,77.5,1999-11-26,0.0,101395.0,295.59998,329
226181,25.0,70.0,1999-11-26,0.0,101422.0,301.99,329
174375,27.5,75.0,1999-11-26,0.0,101352.0,297.84998,329
356086,30.0,78.75,1999-11-26,0.0,101352.0,287.09998,329
485751,23.80920029,69.375,1999-11-26,0.0,101352.0,301.49,329
511684,23.80920029,70.0,1999-11-26,0.0,101352.0,300.99,329
459818,25.0,78.75,1999-11-26,0.0,101352.0,295.8,329
589484,23.80920029,77.5,1999-11-27,0.0,101352.0,295.09998,330
537618,23.80920029,72.5,1999-11-27,0.0,101352.0,299.4,330
563551,23.80920029,75.0,1999-11-27,0.0,101352.0,296.9,330
252085,25.0,72.5,1999-11-27,0.0,101642.0,300.4,330
44861,30.0,72.5,1999-11-27,0.0,101625.0,299.97,330
407953,27.5,78.75,1999-11-27,0.0,101625.0,296.3,330
18958,30.0,70.0,1999-11-27,0.0,101617.0,298.62,330
70764,30.0,75.0,1999-11-27,0.0,101657.0,298.9,330
330154,30.0,69.375,1999-11-27,0.0,101657.0,297.9,330
433886,25.0,69.375,1999-11-27,0.0,101657.0,301.8,330
148473,27.5,72.5,1999-11-27,0.0,101610.0,299.2,330
356087,30.0,78.75,1999-11-27,0.0,101610.0,287.09998,330
303891,25.0,77.5,1999-11-27,0.0,101607.0,295.49,330
200279,27.5,77.5,1999-11-27,0.0,101590.0,297.09998,330
277988,25.0,75.0,1999-11-27,0.0,101735.0,297.09998,330
485752,23.80920029,69.375,1999-11-27,0.0,101735.0,301.49,330
511685,23.80920029,70.0,1999-11-27,0.0,101735.0,300.9,330
459819,25.0,78.75,1999-11-27,0.0,101735.0,295.77002,330
615417,23.80920029,78.75,1999-11-27,0.0,101735.0,294.2,330
382020,27.5,69.375,1999-11-27,0.0,101735.0,299.7,330
122570,27.5,70.0,1999-11-27,0.0,101645.0,300.2,330
96667,30.0,77.5,1999-11-27,0.0,101640.0,294.49,330
226182,25.0,70.0,1999-11-27,0.0,101520.0,301.9,330
174376,27.5,75.0,1999-11-27,0.0,101565.0,297.8,330
407954,27.5,78.75,1999-11-28,0.0,101565.0,296.3,331
511686,23.80920029,70.0,1999-11-28,0.0,101565.0,300.9,331
174377,27.5,75.0,1999-11-28,0.0,101525.0,297.77002,331
485753,23.80920029,69.375,1999-11-28,0.0,101525.0,301.45,331
252086,25.0,72.5,1999-11-28,0.0,101650.0,300.4,331
303892,25.0,77.5,1999-11-28,0.0,101565.0,295.49,331
382021,27.5,69.375,1999-11-28,0.0,101565.0,299.7,331
148474,27.5,72.5,1999-11-28,0.0,101602.0,299.12,331
70765,30.0,75.0,1999-11-28,0.0,101665.0,298.84998,331
277989,25.0,75.0,1999-11-28,0.0,101707.0,297.09998,331
589485,23.80920029,77.5,1999-11-28,0.0,101707.0,295.05,331
433887,25.0,69.375,1999-11-28,0.0,101707.0,301.72,331
44862,30.0,72.5,1999-11-28,0.0,101637.0,299.9,331
226183,25.0,70.0,1999-11-28,0.0,101545.0,301.9,331
330155,30.0,69.375,1999-11-28,0.0,101545.0,297.8,331
122571,27.5,70.0,1999-11-28,0.0,101620.0,300.12,331
96668,30.0,77.5,1999-11-28,0.0,101592.0,294.49,331
459820,25.0,78.75,1999-11-28,0.0,101592.0,295.7,331
615418,23.80920029,78.75,1999-11-28,0.0,101592.0,294.16998,331
563552,23.80920029,75.0,1999-11-28,0.0,101592.0,296.9,331
18959,30.0,70.0,1999-11-28,0.0,101617.0,298.59998,331
537619,23.80920029,72.5,1999-11-28,0.0,101617.0,299.4,331
200280,27.5,77.5,1999-11-28,0.0,101545.0,297.02002,331
356088,30.0,78.75,1999-11-28,0.0,101545.0,287.09998,331
459821,25.0,78.75,1999-11-29,0.0,101545.0,295.7,332
537620,23.80920029,72.5,1999-11-29,0.0,101545.0,299.4,332
96669,30.0,77.5,1999-11-29,0.0,101545.0,294.49,332
589486,23.80920029,77.5,1999-11-29,0.0,101545.0,294.99,332
511687,23.80920029,70.0,1999-11-29,0.0,101545.0,300.87,332
485754,23.80920029,69.375,1999-11-29,0.0,101545.0,301.4,332
70766,30.0,75.0,1999-11-29,0.0,101507.0,298.8,332
200281,27.5,77.5,1999-11-29,0.0,101422.0,296.99,332
433888,25.0,69.375,1999-11-29,0.0,101422.0,301.7,332
174378,27.5,75.0,1999-11-29,0.0,101397.0,297.7,332
563553,23.80920029,75.0,1999-11-29,0.0,101397.0,296.9,332
226184,25.0,70.0,1999-11-29,0.0,101472.0,301.82,332
330156,30.0,69.375,1999-11-29,0.0,101472.0,297.77002,332
122572,27.5,70.0,1999-11-29,0.0,101535.0,300.09998,332
615419,23.80920029,78.75,1999-11-29,0.0,101535.0,294.09998,332
44863,30.0,72.5,1999-11-29,0.0,101495.0,299.84998,332
356089,30.0,78.75,1999-11-29,0.0,101495.0,287.05,332
148475,27.5,72.5,1999-11-29,0.0,101485.0,299.09998,332
277990,25.0,75.0,1999-11-29,0.0,101617.0,296.99,332
303893,25.0,77.5,1999-11-29,0.0,101455.0,295.41998,332
252087,25.0,72.5,1999-11-29,0.0,101570.0,300.3,332
18960,30.0,70.0,1999-11-29,0.0,101505.0,298.49,332
382022,27.5,69.375,1999-11-29,0.0,101505.0,299.59998,332
407955,27.5,78.75,1999-11-29,0.0,101505.0,296.27002,332
252088,25.0,72.5,1999-11-30,0.0,101532.0,300.3,333
330157,30.0,69.375,1999-11-30,0.0,101532.0,297.7,333
511688,23.80920029,70.0,1999-11-30,0.0,101532.0,300.8,333
122573,27.5,70.0,1999-11-30,0.0,101462.0,300.02002,333
96670,30.0,77.5,1999-11-30,0.0,101650.0,294.47,333
615420,23.80920029,78.75,1999-11-30,0.0,101650.0,294.09998,333
382023,27.5,69.375,1999-11-30,0.0,101650.0,299.59998,333
44864,30.0,72.5,1999-11-30,0.0,101420.0,299.8,333
459822,25.0,78.75,1999-11-30,0.0,101420.0,295.7,333
433889,25.0,69.375,1999-11-30,0.0,101420.0,301.59998,333
148476,27.5,72.5,1999-11-30,0.0,101387.0,298.99,333
303894,25.0,77.5,1999-11-30,0.0,101382.0,295.4,333
200282,27.5,77.5,1999-11-30,0.0,101417.0,296.99,333
356090,30.0,78.75,1999-11-30,0.0,101417.0,286.99,333
485755,23.80920029,69.375,1999-11-30,0.0,101417.0,301.37,333
407956,27.5,78.75,1999-11-30,0.0,101417.0,296.2,333
70767,30.0,75.0,1999-11-30,0.0,101505.0,298.77002,333
277991,25.0,75.0,1999-11-30,0.0,101562.0,296.99,333
589487,23.80920029,77.5,1999-11-30,0.0,101562.0,294.99,333
537621,23.80920029,72.5,1999-11-30,0.0,101562.0,299.3,333
174379,27.5,75.0,1999-11-30,0.0,101312.0,297.7,333
226185,25.0,70.0,1999-11-30,0.0,101422.0,301.8,333
18961,30.0,70.0,1999-11-30,0.0,101407.0,298.49,333
563554,23.80920029,75.0,1999-11-30,0.0,101407.0,296.84998,333
485756,23.80920029,69.375,1999-12-01,0.0,101407.0,301.3,334
589488,23.80920029,77.5,1999-12-01,0.0,101407.0,294.99,334
459823,25.0,78.75,1999-12-01,0.0,101407.0,295.64,334
148477,27.5,72.5,1999-12-01,0.0,101640.0,298.99,334
277992,25.0,75.0,1999-12-01,0.0,101725.0,296.97,334
615421,23.80920029,78.75,1999-12-01,0.0,101725.0,294.05,334
511689,23.80920029,70.0,1999-12-01,0.0,101725.0,300.8,334
407957,27.5,78.75,1999-12-01,0.0,101725.0,296.2,334
44865,30.0,72.5,1999-12-01,0.0,101727.0,299.72,334
537622,23.80920029,72.5,1999-12-01,0.0,101727.0,299.3,334
330158,30.0,69.375,1999-12-01,0.0,101727.0,297.62,334
18962,30.0,70.0,1999-12-01,0.0,101800.0,298.4,334
96671,30.0,77.5,1999-12-01,0.0,101890.0,294.4,334
122574,27.5,70.0,1999-12-01,0.0,101785.0,299.99,334
563555,23.80920029,75.0,1999-12-01,0.0,101785.0,296.8,334
226186,25.0,70.0,1999-12-01,0.0,101622.0,301.7,334
433890,25.0,69.375,1999-12-01,0.0,101622.0,301.59998,334
382024,27.5,69.375,1999-12-01,0.0,101622.0,299.49,334
303895,25.0,77.5,1999-12-01,0.0,101537.0,295.4,334
200283,27.5,77.5,1999-12-01,0.0,101627.0,296.97,334
252089,25.0,72.5,1999-12-01,0.0,101725.0,300.2,334
356091,30.0,78.75,1999-12-01,0.0,101725.0,286.99,334
70768,30.0,75.0,1999-12-01,0.0,101777.0,298.7,334
174380,27.5,75.0,1999-12-01,0.0,101510.0,297.59998,334
511690,23.80920029,70.0,1999-12-02,0.0,101510.0,300.7,335
407958,27.5,78.75,1999-12-02,0.0,101510.0,296.2,335
252090,25.0,72.5,1999-12-02,0.0,101827.0,300.2,335
226187,25.0,70.0,1999-12-02,0.0,101727.0,301.7,335
18963,30.0,70.0,1999-12-02,0.0,101942.0,298.37,335
563556,23.80920029,75.0,1999-12-02,0.0,101942.0,296.8,335
148478,27.5,72.5,1999-12-02,0.0,101792.0,298.9,335
44866,30.0,72.5,1999-12-02,0.0,101850.0,299.7,335
382025,27.5,69.375,1999-12-02,0.0,101850.0,299.49,335
122575,27.5,70.0,1999-12-02,0.0,101925.0,299.9,335
615422,23.80920029,78.75,1999-12-02,0.0,101925.0,293.99,335
277993,25.0,75.0,1999-12-02,0.0,101867.0,296.9,335
589489,23.80920029,77.5,1999-12-02,0.0,101867.0,294.9,335
303896,25.0,77.5,1999-12-02,0.0,101667.0,295.32,335
356092,30.0,78.75,1999-12-02,0.0,101667.0,286.99,335
200284,27.5,77.5,1999-12-02,0.0,101690.0,296.9,335
433891,25.0,69.375,1999-12-02,0.0,101690.0,301.52002,335
485757,23.80920029,69.375,1999-12-02,0.0,101690.0,301.27002,335
330159,30.0,69.375,1999-12-02,0.0,101690.0,297.55,335
174381,27.5,75.0,1999-12-02,0.0,101642.0,297.59998,335
459824,25.0,78.75,1999-12-02,0.0,101642.0,295.59998,335
70769,30.0,75.0,1999-12-02,0.0,101842.0,298.7,335
96672,30.0,77.5,1999-12-02,0.0,101837.0,294.4,335
537623,23.80920029,72.5,1999-12-02,0.0,101837.0,299.27002,335
459825,25.0,78.75,1999-12-03,0.0,101837.0,295.59998,336
148479,27.5,72.5,1999-12-03,0.0,101692.0,298.84998,336
122576,27.5,70.0,1999-12-03,0.0,101765.0,299.87,336
96673,30.0,77.5,1999-12-03,0.0,101867.0,294.4,336
382026,27.5,69.375,1999-12-03,0.0,101867.0,299.4,336
330160,30.0,69.375,1999-12-03,0.0,101867.0,297.47,336
226188,25.0,70.0,1999-12-03,0.0,101642.0,301.62,336
433892,25.0,69.375,1999-12-03,0.0,101642.0,301.49,336
44867,30.0,72.5,1999-12-03,0.0,101745.0,299.59998,336
615423,23.80920029,78.75,1999-12-03,0.0,101745.0,293.99,336
537624,23.80920029,72.5,1999-12-03,0.0,101745.0,299.2,336
589490,23.80920029,77.5,1999-12-03,0.0,101745.0,294.9,336
485758,23.80920029,69.375,1999-12-03,0.0,101745.0,301.2,336
511691,23.80920029,70.0,1999-12-03,0.0,101745.0,300.7,336
563557,23.80920029,75.0,1999-12-03,0.0,101745.0,296.8,336
200285,27.5,77.5,1999-12-03,0.0,101712.0,296.9,336
174382,27.5,75.0,1999-12-03,0.0,101605.0,297.49,336
303897,25.0,77.5,1999-12-03,0.0,101657.0,295.3,336
277994,25.0,75.0,1999-12-03,0.0,101820.0,296.9,336
356093,30.0,78.75,1999-12-03,0.0,101820.0,286.99,336
407959,27.5,78.75,1999-12-03,0.0,101820.0,296.14,336
252091,25.0,72.5,1999-12-03,0.0,101757.0,300.09998,336
18964,30.0,70.0,1999-12-03,0.0,101785.0,298.3,336
70770,30.0,75.0,1999-12-03,0.0,101845.0,298.59998,336
70771,30.0,75.0,1999-12-04,0.0,101910.0,298.59998,337
382027,27.5,69.375,1999-12-04,0.0,101910.0,299.37,337
200286,27.5,77.5,1999-12-04,0.0,101730.0,296.82,337
122577,27.5,70.0,1999-12-04,0.0,101777.0,299.8,337
277995,25.0,75.0,1999-12-04,0.0,101795.0,296.8,337
407960,27.5,78.75,1999-12-04,0.0,101795.0,296.09998,337
252092,25.0,72.5,1999-12-04,0.0,101752.0,300.09998,337
615424,23.80920029,78.75,1999-12-04,0.0,101752.0,293.99,337
459826,25.0,78.75,1999-12-04,0.0,101752.0,295.59998,337
511692,23.80920029,70.0,1999-12-04,0.0,101752.0,300.66998,337
563558,23.80920029,75.0,1999-12-04,0.0,101752.0,296.7,337
96674,30.0,77.5,1999-12-04,0.0,101927.0,294.3,337
433893,25.0,69.375,1999-12-04,0.0,101927.0,301.47,337
330161,30.0,69.375,1999-12-04,0.0,101927.0,297.4,337
226189,25.0,70.0,1999-12-04,0.0,101637.0,301.59998,337
485759,23.80920029,69.375,1999-12-04,0.0,101637.0,301.2,337
589491,23.80920029,77.5,1999-12-04,0.0,101637.0,294.9,337
303898,25.0,77.5,1999-12-04,0.0,101640.0,295.3,337
174383,27.5,75.0,1999-12-04,0.0,101620.0,297.49,337
356094,30.0,78.75,1999-12-04,0.0,101620.0,286.95,337
148480,27.5,72.5,1999-12-04,0.0,101737.0,298.8,337
18965,30.0,70.0,1999-12-04,0.0,101870.0,298.22,337
44868,30.0,72.5,1999-12-04,0.0,101860.0,299.55,337
537625,23.80920029,72.5,1999-12-04,0.0,101860.0,299.2,337
252093,25.0,72.5,1999-12-05,0.0,101657.0,299.99,338
18966,30.0,70.0,1999-12-05,0.0,101762.0,298.14,338
563559,23.80920029,75.0,1999-12-05,0.0,101762.0,296.7,338
122578,27.5,70.0,1999-12-05,0.0,101687.0,299.74,338
330162,30.0,69.375,1999-12-05,0.0,101687.0,297.3,338
615425,23.80920029,78.75,1999-12-05,0.0,101687.0,293.97,338
511693,23.80920029,70.0,1999-12-05,0.0,101687.0,300.59998,338
485760,23.80920029,69.375,1999-12-05,0.0,101687.0,301.09998,338
277996,25.0,75.0,1999-12-05,0.0,101700.0,296.8,338
200287,27.5,77.5,1999-12-05,0.0,101682.0,296.8,338
70772,30.0,75.0,1999-12-05,0.0,101935.0,298.49,338
174384,27.5,75.0,1999-12-05,0.0,101595.0,297.4,338
589492,23.80920029,77.5,1999-12-05,0.0,101595.0,294.9,338
433894,25.0,69.375,1999-12-05,0.0,101595.0,301.4,338
407961,27.5,78.75,1999-12-05,0.0,101595.0,296.09998,338
356095,30.0,78.75,1999-12-05,0.0,101595.0,286.9,338
226190,25.0,70.0,1999-12-05,0.0,101530.0,301.55,338
303899,25.0,77.5,1999-12-05,0.0,101537.0,295.2,338
382028,27.5,69.375,1999-12-05,0.0,101537.0,299.3,338
148481,27.5,72.5,1999-12-05,0.0,101680.0,298.7,338
459827,25.0,78.75,1999-12-05,0.0,101680.0,295.49,338
96675,30.0,77.5,1999-12-05,0.0,101915.0,294.3,338
537626,23.80920029,72.5,1999-12-05,0.0,101915.0,299.16998,338
44869,30.0,72.5,1999-12-05,0.0,101845.0,299.49,338
277997,25.0,75.0,1999-12-06,0.0,101577.0,296.72,339
44870,30.0,72.5,1999-12-06,0.0,101675.0,299.4,339
303900,25.0,77.5,1999-12-06,0.0,101450.0,295.2,339
18967,30.0,70.0,1999-12-06,0.0,101590.0,298.09998,339
537627,23.80920029,72.5,1999-12-06,0.0,101590.0,299.09998,339
485761,23.80920029,69.375,1999-12-06,0.0,101590.0,301.09998,339
252094,25.0,72.5,1999-12-06,0.0,101487.0,299.99,339
200288,27.5,77.5,1999-12-06,0.0,101600.0,296.74,339
70773,30.0,75.0,1999-12-06,0.0,101815.0,298.47,339
226191,25.0,70.0,1999-12-06,0.0,101327.0,301.49,339
174385,27.5,75.0,1999-12-06,0.0,101402.0,297.37,339
563560,23.80920029,75.0,1999-12-06,0.0,101402.0,296.7,339
148482,27.5,72.5,1999-12-06,0.0,101410.0,298.64,339
356096,30.0,78.75,1999-12-06,0.0,101410.0,286.9,339
382029,27.5,69.375,1999-12-06,0.0,101410.0,299.27002,339
